_id,Month,In_Out,Australian_City,International_City,Airline,Route,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num,AUS_Population,AUS_State
96312,Mar-19,I,Melbourne,Christchurch,Virgin Australia,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5456,2019,3,5315600,Victoria (VIC)
96313,Mar-19,I,Melbourne,Christchurch,Jetstar,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5742,2019,3,5315600,Victoria (VIC)
96314,Mar-19,I,Melbourne,Christchurch,Qantas Airways,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5394,2019,3,5315600,Victoria (VIC)
96315,Mar-19,I,Melbourne,Christchurch,Air New Zealand,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,46,7564,2019,3,5315600,Victoria (VIC)
96316,Mar-19,I,Melbourne,Colombo,SriLankan Airlines,CMB-MEL,Sri Lanka,S Asia,Sri Lanka,S Asia,0,31,8990,2019,3,5315600,Victoria (VIC)
96317,Mar-19,I,Melbourne,Denpasar,Garuda Indonesia,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,30,8078,2019,3,5315600,Victoria (VIC)
96318,Mar-19,I,Melbourne,Denpasar,Jetstar,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,53,17755,2019,3,5315600,Victoria (VIC)
96319,Mar-19,I,Melbourne,Denpasar,Qantas Airways,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,30,4793,2019,3,5315600,Victoria (VIC)
96320,Mar-19,I,Melbourne,Denpasar,Malindo Air,KUL-DPS-MEL,Indonesia,SE Asia,Malaysia,SE Asia,0,29,4698,2019,3,5315600,Victoria (VIC)
96321,Mar-19,I,Melbourne,Doha,Qatar Airways,DOH-MEL,Qatar,Middle East,Qatar,Middle East,0,31,16027,2019,3,5315600,Victoria (VIC)
96322,Mar-19,I,Melbourne,Dubai,Emirates,DXB-MEL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,30340,2019,3,5315600,Victoria (VIC)
96323,Mar-19,I,Melbourne,Dubai,Emirates,DXB-SIN-MEL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,11160,2019,3,5315600,Victoria (VIC)
96324,Mar-19,I,Melbourne,Guangzhou,China Southern Airlines,CAN-MEL,China,NE Asia,China,NE Asia,0,54,15228,2019,3,5315600,Victoria (VIC)
96325,Mar-19,I,Melbourne,Haikou,Hainan Airlines,CSX-HAK-MEL,China,NE Asia,China,NE Asia,0,8,2308,2019,3,5315600,Victoria (VIC)
96326,Mar-19,I,Melbourne,Hangzhou,Xiamen Airlines,XMN-HGH-MEL,China,NE Asia,China,NE Asia,0,9,2115,2019,3,5315600,Victoria (VIC)
96327,Mar-19,I,Melbourne,Ho Chi Minh City,Jetstar,SGN-MEL,Vietnam,SE Asia,Vietnam,SE Asia,0,13,4355,2019,3,5315600,Victoria (VIC)
96328,Mar-19,I,Melbourne,Ho Chi Minh City,Vietnam Airlines,SGN-MEL,Vietnam,SE Asia,Vietnam,SE Asia,0,31,9455,2019,3,5315600,Victoria (VIC)
96329,Mar-19,I,Melbourne,Hong Kong,Cathay Pacific Airways,HKG-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,93,27900,2019,3,5315600,Victoria (VIC)
96330,Mar-19,I,Melbourne,Hong Kong,Virgin Australia,HKG-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,30,8250,2019,3,5315600,Victoria (VIC)
96331,Mar-19,I,Melbourne,Hong Kong,Qantas Airways,HKG-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,7547,2019,3,5315600,Victoria (VIC)
96332,Mar-19,I,Melbourne,Honolulu,Jetstar,HNL-MEL,USA,N America,USA,N America,0,10,3350,2019,3,5315600,Victoria (VIC)
96333,Mar-19,I,Melbourne,Jakarta,Garuda Indonesia,JKT-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,18,4489,2019,3,5315600,Victoria (VIC)
96334,Mar-19,I,Melbourne,Kuala Lumpur,AirAsia X,KUL-AVV,Malaysia,SE Asia,Malaysia,SE Asia,0,62,23374,2019,3,5315600,Victoria (VIC)
96335,Mar-19,I,Melbourne,Kuala Lumpur,Malindo Air,KUL-DPS-MEL,Malaysia,SE Asia,Malaysia,SE Asia,1,29,4698,2019,3,5315600,Victoria (VIC)
96336,Mar-19,I,Melbourne,Kuala Lumpur,Malaysia Airlines,KUL-MEL,Malaysia,SE Asia,Malaysia,SE Asia,0,62,17980,2019,3,5315600,Victoria (VIC)
96337,Mar-19,I,Melbourne,London,Qantas Airways,LON-PER-MEL,UK,Europe,UK,Europe,1,30,7034,2019,3,5315600,Victoria (VIC)
96338,Mar-19,I,Melbourne,Los Angeles,Virgin Australia,LAX-MEL,USA,N America,USA,N America,0,20,6780,2019,3,5315600,Victoria (VIC)
96339,Mar-19,I,Melbourne,Los Angeles,Qantas Airways,LAX-MEL,USA,N America,USA,N America,0,39,16165,2019,3,5315600,Victoria (VIC)
96340,Mar-19,I,Melbourne,Los Angeles,United Airlines,LAX-MEL,USA,N America,USA,N America,0,31,7812,2019,3,5315600,Victoria (VIC)
96341,Mar-19,I,Melbourne,Los Angeles,Qantas Airways,LAX-SYD-MEL,USA,N America,USA,N America,1,1,484,2019,3,5315600,Victoria (VIC)
96342,Mar-19,I,Melbourne,Manila,Cebu Pacific Air,MNL-MEL,Philippines,SE Asia,Philippines,SE Asia,0,13,5668,2019,3,5315600,Victoria (VIC)
96343,Mar-19,I,Melbourne,Manila,Philippine Airlines,MNL-MEL,Philippines,SE Asia,Philippines,SE Asia,0,31,8396,2019,3,5315600,Victoria (VIC)
96344,Mar-19,I,Melbourne,Nadi,Virgin Australia,NAN-MEL,Fiji,Islands,Fiji,Islands,0,10,1760,2019,3,5315600,Victoria (VIC)
96345,Mar-19,I,Melbourne,Nadi,Fiji Airways,NAN-MEL,Fiji,Islands,Fiji,Islands,0,25,4928,2019,3,5315600,Victoria (VIC)
96346,Mar-19,I,Melbourne,New Delhi,Air India,DEL-MEL,India,S Asia,India,S Asia,0,13,3328,2019,3,5315600,Victoria (VIC)
96347,Mar-19,I,Melbourne,Noumea,Air Caledonie,NOU-MEL,New Caledonia,Islands,New Caledonia,Islands,0,10,1496,2019,3,5315600,Victoria (VIC)
96348,Mar-19,I,Melbourne,Phuket,Jetstar,HKT-MEL,Thailand,SE Asia,Thailand,SE Asia,0,10,3350,2019,3,5315600,Victoria (VIC)
96349,Mar-19,I,Melbourne,Qingdao,Beijing Capital Airlines,TAO-MEL,China,NE Asia,China,NE Asia,0,13,2886,2019,3,5315600,Victoria (VIC)
96350,Mar-19,I,Melbourne,Queenstown,Virgin Australia,ZQN-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,17,2992,2019,3,5315600,Victoria (VIC)
96351,Mar-19,I,Melbourne,Queenstown,Jetstar,ZQN-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,27,4986,2019,3,5315600,Victoria (VIC)
96352,Mar-19,I,Melbourne,Queenstown,Air New Zealand,ZQN-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,22,3609,2019,3,5315600,Victoria (VIC)
96353,Mar-19,I,Melbourne,San Francisco,Qantas Airways,SFO-MEL,USA,N America,USA,N America,0,18,4246,2019,3,5315600,Victoria (VIC)
96354,Mar-19,I,Melbourne,Santiago,LATAM Airlines,SCL-MEL,Chile,S America,Chile,S America,0,22,6600,2019,3,5315600,Victoria (VIC)
96355,Mar-19,I,Melbourne,Shanghai,Air China,SHA-MEL,China,NE Asia,China,NE Asia,0,17,4471,2019,3,5315600,Victoria (VIC)
96356,Mar-19,I,Melbourne,Shanghai,China Eastern Airlines,SHA-MEL,China,NE Asia,China,NE Asia,0,44,11957,2019,3,5315600,Victoria (VIC)
96357,Mar-19,I,Melbourne,Shenzhen,China Southern Airlines,SZX-MEL,China,NE Asia,China,NE Asia,0,11,3102,2019,3,5315600,Victoria (VIC)
96358,Mar-19,I,Melbourne,Singapore,Emirates,DXB-SIN-MEL,Singapore,SE Asia,United Arab Emirates,Middle East,0,31,11160,2019,3,5315600,Victoria (VIC)
96359,Mar-19,I,Melbourne,Singapore,Jetstar,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,8,2680,2019,3,5315600,Victoria (VIC)
96360,Mar-19,I,Melbourne,Singapore,Qantas Airways,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,50,20551,2019,3,5315600,Victoria (VIC)
96361,Mar-19,I,Melbourne,Singapore,Singapore Airlines,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,124,37798,2019,3,5315600,Victoria (VIC)
96362,Mar-19,I,Melbourne,Singapore,Scoot Tigerair,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,23,8625,2019,3,5315600,Victoria (VIC)
96363,Mar-19,I,Melbourne,Singapore,Singapore Airlines,SIN-MEL-WLG,Singapore,SE Asia,Singapore,SE Asia,0,17,4488,2019,3,5315600,Victoria (VIC)
96364,Mar-19,I,Melbourne,Taipei,China Airlines,TPE-MEL,Taiwan,NE Asia,Taiwan,NE Asia,0,13,4654,2019,3,5315600,Victoria (VIC)
96365,Mar-19,I,Melbourne,Tokyo,Jetstar,TYO-CNS-MEL,Japan,NE Asia,Japan,NE Asia,1,4,1340,2019,3,5315600,Victoria (VIC)
96366,Mar-19,I,Melbourne,Tokyo,Japan Airlines,TYO-MEL,Japan,NE Asia,Japan,NE Asia,0,31,4989,2019,3,5315600,Victoria (VIC)
96367,Mar-19,I,Melbourne,Tokyo,Qantas Airways,TYO-MEL,Japan,NE Asia,Japan,NE Asia,0,31,9197,2019,3,5315600,Victoria (VIC)
96368,Mar-19,I,Melbourne,Vancouver,Air Canada,YVR-MEL,Canada,N America,Canada,N America,0,18,5124,2019,3,5315600,Victoria (VIC)
96369,Mar-19,I,Melbourne,Wellington,Qantas Airways,WLG-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5394,2019,3,5315600,Victoria (VIC)
96370,Mar-19,I,Melbourne,Wellington,Air New Zealand,WLG-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,27,4437,2019,3,5315600,Victoria (VIC)
96371,Mar-19,I,Melbourne,Wellington,Singapore Airlines,WLG-MEL-SIN,New Zealand,New Zealand,New Zealand,New Zealand,0,18,4788,2019,3,5315600,Victoria (VIC)
96372,Mar-19,I,Melbourne,Xiamen,Xiamen Airlines,XMN-HGH-MEL,China,NE Asia,China,NE Asia,1,9,2115,2019,3,5315600,Victoria (VIC)
96373,Mar-19,I,Melbourne,Xiamen,Xiamen Airlines,XMN-MEL,China,NE Asia,China,NE Asia,0,10,2400,2019,3,5315600,Victoria (VIC)
96374,Mar-19,I,Melbourne,Xi'an,Hainan Airlines,XIY-MEL,China,NE Asia,China,NE Asia,0,9,2559,2019,3,5315600,Victoria (VIC)
96375,Mar-19,I,Perth,Auckland,Air New Zealand,AKL-PER,New Zealand,New Zealand,New Zealand,New Zealand,0,40,12015,2019,3,2143491,Western Australia (WA)
96376,Mar-19,I,Perth,Bangkok,Thai Airways International,BKK-PER,Thailand,SE Asia,Thailand,SE Asia,0,31,9114,2019,3,2143491,Western Australia (WA)
96377,Mar-19,I,Perth,Christchurch,Air New Zealand,CHC-PER,New Zealand,New Zealand,New Zealand,New Zealand,0,8,2323,2019,3,2143491,Western Australia (WA)
96378,Mar-19,I,Perth,Denpasar,Garuda Indonesia,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,26,6497,2019,3,2143491,Western Australia (WA)
96379,Mar-19,I,Perth,Denpasar,Batik Air Indonesia,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,30,5400,2019,3,2143491,Western Australia (WA)
96380,Mar-19,I,Perth,Denpasar,Jetstar,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,61,11196,2019,3,2143491,Western Australia (WA)
96381,Mar-19,I,Perth,Denpasar,Indonesia AirAsia,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,90,16200,2019,3,2143491,Western Australia (WA)
96382,Mar-19,I,Perth,Denpasar,Jetstar,SIN-DPS-PER,Indonesia,SE Asia,Singapore,SE Asia,0,27,4968,2019,3,2143491,Western Australia (WA)
96383,Mar-19,I,Perth,Doha,Qatar Airways,DOH-PER,Qatar,Middle East,Qatar,Middle East,0,31,16027,2019,3,2143491,Western Australia (WA)
96384,Mar-19,I,Perth,Dubai,Emirates,DXB-PER,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,49,21806,2019,3,2143491,Western Australia (WA)
96385,Mar-19,I,Perth,Guangzhou,China Southern Airlines,CAN-PER,China,NE Asia,China,NE Asia,0,17,4794,2019,3,2143491,Western Australia (WA)
96386,Mar-19,I,Perth,Hong Kong,Cathay Pacific Airways,HKG-PER,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,43,11693,2019,3,2143491,Western Australia (WA)
96387,Mar-19,I,Perth,Jakarta,Garuda Indonesia,JKT-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,19,3078,2019,3,2143491,Western Australia (WA)
96388,Mar-19,I,Perth,Johannesburg,South African Airways,JNB-PER,South Africa,Africa,South Africa,Africa,0,31,7843,2019,3,2143491,Western Australia (WA)
96389,Mar-19,I,Perth,Kota Kinabalu,Malaysia Airlines,BKI-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,5,800,2019,3,2143491,Western Australia (WA)
96390,Mar-19,I,Perth,Kuala Lumpur,AirAsia X,KUL-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,31,11687,2019,3,2143491,Western Australia (WA)
96391,Mar-19,I,Perth,Kuala Lumpur,Malaysia Airlines,KUL-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,54,8767,2019,3,2143491,Western Australia (WA)
96392,Mar-19,I,Perth,Kuala Lumpur,Malindo Air,KUL-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,62,10296,2019,3,2143491,Western Australia (WA)
96393,Mar-19,I,Perth,London,Qantas Airways,LON-PER,UK,Europe,UK,Europe,0,1,235,2019,3,2143491,Western Australia (WA)
96394,Mar-19,I,Perth,London,Qantas Airways,LON-PER-MEL,UK,Europe,UK,Europe,0,30,7034,2019,3,2143491,Western Australia (WA)
96395,Mar-19,I,Perth,Mauritius,Air Mauritius,MRU-PER,Mauritius,Africa,Mauritius,Africa,0,9,2457,2019,3,2143491,Western Australia (WA)
96396,Mar-19,I,Perth,Singapore,Jetstar,SIN-DPS-PER,Singapore,SE Asia,Singapore,SE Asia,1,27,4968,2019,3,2143491,Western Australia (WA)
96397,Mar-19,I,Perth,Singapore,Qantas Airways,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,31,8275,2019,3,2143491,Western Australia (WA)
96398,Mar-19,I,Perth,Singapore,Singapore Airlines,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,124,36466,2019,3,2143491,Western Australia (WA)
96399,Mar-19,I,Perth,Singapore,Scoot Tigerair,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,38,13482,2019,3,2143491,Western Australia (WA)
96400,Mar-19,I,Port Hedland,Denpasar,Virgin Australia,DPS-PHE,Indonesia,SE Asia,Indonesia,SE Asia,0,4,704,2019,3,15044,Western Australia (WA)
96401,Mar-19,I,Sydney,Abu Dhabi,Etihad Airways,AUH-SYD,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,25544,2019,3,5184896,New South Wales (NSW)
96402,Mar-19,I,Sydney,Apia,Virgin Australia,APW-SYD,Western Samoa,Islands,Western Samoa,Islands,0,5,880,2019,3,5184896,New South Wales (NSW)
96403,Mar-19,I,Sydney,Apia,Samoa Airways,APW-SYD,Western Samoa,Islands,Western Samoa,Islands,0,9,1530,2019,3,5184896,New South Wales (NSW)
96404,Mar-19,I,Sydney,Auckland,Virgin Australia,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,82,14432,2019,3,5184896,New South Wales (NSW)
96405,Mar-19,I,Sydney,Auckland,Jetstar,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5754,2019,3,5184896,New South Wales (NSW)
96406,Mar-19,I,Sydney,Auckland,Qantas Airways,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,153,32268,2019,3,5184896,New South Wales (NSW)
96407,Mar-19,I,Sydney,Auckland,Air New Zealand,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,143,38210,2019,3,5184896,New South Wales (NSW)
96408,Mar-19,I,Sydney,Auckland,LATAM Airlines,SCL-AKL-SYD,New Zealand,New Zealand,Chile,S America,0,32,9600,2019,3,5184896,New South Wales (NSW)
96409,Mar-19,I,Sydney,Bangkok,Qantas Airways,BKK-SYD,Thailand,SE Asia,Thailand,SE Asia,0,29,7904,2019,3,5184896,New South Wales (NSW)
96410,Mar-19,I,Sydney,Bangkok,Thai Airways International,BKK-SYD,Thailand,SE Asia,Thailand,SE Asia,0,31,11625,2019,3,5184896,New South Wales (NSW)
96411,Mar-19,I,Sydney,Bangkok,Emirates,DXB-BKK-SYD,Thailand,SE Asia,United Arab Emirates,Middle East,0,31,11154,2019,3,5184896,New South Wales (NSW)
96412,Mar-19,I,Sydney,Beijing,China Eastern Airlines,BJS-HGH-SYD,China,NE Asia,China,NE Asia,1,14,3220,2019,3,5184896,New South Wales (NSW)
96413,Mar-19,I,Sydney,Beijing,China Eastern Airlines,BJS-NKG-SYD,China,NE Asia,China,NE Asia,1,13,2990,2019,3,5184896,New South Wales (NSW)
96414,Mar-19,I,Sydney,Beijing,Air China,BJS-SYD,China,NE Asia,China,NE Asia,0,23,6670,2019,3,5184896,New South Wales (NSW)
96415,Mar-19,I,Sydney,Beijing,Qantas Airways,BJS-SYD,China,NE Asia,China,NE Asia,0,23,5969,2019,3,5184896,New South Wales (NSW)
96416,Mar-19,I,Sydney,Changsha,Hainan Airlines,CSX-SYD,China,NE Asia,China,NE Asia,0,8,2233,2019,3,5184896,New South Wales (NSW)
96417,Mar-19,I,Sydney,Chengdu,Air China,CTU-SYD,China,NE Asia,China,NE Asia,0,13,3315,2019,3,5184896,New South Wales (NSW)
96418,Mar-19,I,Sydney,Chongqing,Sichuan Airlines,CKG-SYD,China,NE Asia,China,NE Asia,0,8,1960,2019,3,5184896,New South Wales (NSW)
96419,Mar-19,I,Sydney,Christchurch,Virgin Australia,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2288,2019,3,5184896,New South Wales (NSW)
96420,Mar-19,I,Sydney,Christchurch,Jetstar,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,23,4272,2019,3,5184896,New South Wales (NSW)
96421,Mar-19,I,Sydney,Christchurch,Qantas Airways,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5220,2019,3,5184896,New South Wales (NSW)
96422,Mar-19,I,Sydney,Christchurch,Air New Zealand,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,50,8248,2019,3,5184896,New South Wales (NSW)
96423,Mar-19,I,Sydney,Christchurch,Emirates,CHC-SYD-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,31,15942,2019,3,5184896,New South Wales (NSW)
96424,Mar-19,I,Sydney,Dallas,Qantas Airways,DFW-SYD,USA,N America,USA,N America,0,27,10092,2019,3,5184896,New South Wales (NSW)
96425,Mar-19,I,Sydney,Denpasar,Virgin Australia,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,44,7744,2019,3,5184896,New South Wales (NSW)
96426,Mar-19,I,Sydney,Denpasar,Garuda Indonesia,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,26,6724,2019,3,5184896,New South Wales (NSW)
96427,Mar-19,I,Sydney,Denpasar,Jetstar,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,29,9715,2019,3,5184896,New South Wales (NSW)
96428,Mar-19,I,Sydney,Denpasar,Qantas Airways,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,30,4807,2019,3,5184896,New South Wales (NSW)
96429,Mar-19,I,Sydney,Doha,Qatar Airways,DOH-SYD,Qatar,Middle East,Qatar,Middle East,0,31,16027,2019,3,5184896,New South Wales (NSW)
96430,Mar-19,I,Sydney,Doha,Qatar Airways,DOH-SYD-CBR,Qatar,Middle East,Qatar,Middle East,0,31,11098,2019,3,5184896,New South Wales (NSW)
96431,Mar-19,I,Sydney,Dubai,Emirates,DXB-BKK-SYD,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,11154,2019,3,5184896,New South Wales (NSW)
96432,Mar-19,I,Sydney,Dubai,Emirates,DXB-SYD,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,26226,2019,3,5184896,New South Wales (NSW)
96433,Mar-19,I,Sydney,Dubai,Emirates,DXB-SYD-CHC,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15915,2019,3,5184896,New South Wales (NSW)
96434,Mar-19,I,Sydney,Fuzhou,Xiamen Airlines,FOC-SYD,China,NE Asia,China,NE Asia,0,13,3068,2019,3,5184896,New South Wales (NSW)
96435,Mar-19,I,Sydney,Guangzhou,China Southern Airlines,CAN-SYD,China,NE Asia,China,NE Asia,0,58,23327,2019,3,5184896,New South Wales (NSW)
96436,Mar-19,I,Sydney,Haikou,Hainan Airlines,HAK-SYD,China,NE Asia,China,NE Asia,0,9,2580,2019,3,5184896,New South Wales (NSW)
96437,Mar-19,I,Sydney,Hangzhou,China Eastern Airlines,BJS-HGH-SYD,China,NE Asia,China,NE Asia,0,14,3220,2019,3,5184896,New South Wales (NSW)
96438,Mar-19,I,Sydney,Hanoi,Vietnam Airlines,HAN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,0,13,3747,2019,3,5184896,New South Wales (NSW)
96439,Mar-19,I,Sydney,Ho Chi Minh City,Jetstar,SGN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,0,14,4690,2019,3,5184896,New South Wales (NSW)
96440,Mar-19,I,Sydney,Ho Chi Minh City,Vietnam Airlines,SGN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,0,31,8827,2019,3,5184896,New South Wales (NSW)
96441,Mar-19,I,Sydney,Hong Kong,Cathay Pacific Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,119,36450,2019,3,5184896,New South Wales (NSW)
96442,Mar-19,I,Sydney,Hong Kong,Virgin Australia,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,29,7975,2019,3,5184896,New South Wales (NSW)
96443,Mar-19,I,Sydney,Hong Kong,Qantas Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,60,21670,2019,3,5184896,New South Wales (NSW)
96444,Mar-19,I,Sydney,Honolulu,Hawaiian Airlines,HNL-SYD,USA,N America,USA,N America,0,30,8310,2019,3,5184896,New South Wales (NSW)
96445,Mar-19,I,Sydney,Honolulu,Jetstar,HNL-SYD,USA,N America,USA,N America,0,13,4355,2019,3,5184896,New South Wales (NSW)
96446,Mar-19,I,Sydney,Honolulu,Qantas Airways,HNL-SYD,USA,N America,USA,N America,0,19,6893,2019,3,5184896,New South Wales (NSW)
96447,Mar-19,I,Sydney,Houston,United Airlines,IAH-SYD,USA,N America,USA,N America,0,26,6552,2019,3,5184896,New South Wales (NSW)
96448,Mar-19,I,Sydney,Jakarta,Garuda Indonesia,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,19,4747,2019,3,5184896,New South Wales (NSW)
96449,Mar-19,I,Sydney,Jakarta,Qantas Airways,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,22,6115,2019,3,5184896,New South Wales (NSW)
96450,Mar-19,I,Sydney,Johannesburg,Qantas Airways,JNB-SYD,South Africa,Africa,South Africa,Africa,0,26,9419,2019,3,5184896,New South Wales (NSW)
96451,Mar-19,I,Sydney,Kuala Lumpur,AirAsia X,KUL-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,31,11687,2019,3,5184896,New South Wales (NSW)
96452,Mar-19,I,Sydney,Kuala Lumpur,Malaysia Airlines,KUL-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,62,17856,2019,3,5184896,New South Wales (NSW)
96453,Mar-19,I,Sydney,Kunming,China Eastern Airlines,KMG-SYD,China,NE Asia,China,NE Asia,0,14,3248,2019,3,5184896,New South Wales (NSW)
96454,Mar-19,I,Sydney,London,British Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,31,9207,2019,3,5184896,New South Wales (NSW)
96455,Mar-19,I,Sydney,London,Qantas Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,31,15002,2019,3,5184896,New South Wales (NSW)
96456,Mar-19,I,Sydney,Los Angeles,American Airlines,LAX-SYD,USA,N America,USA,N America,0,31,8804,2019,3,5184896,New South Wales (NSW)
96457,Mar-19,I,Sydney,Los Angeles,Virgin Australia,LAX-SYD,USA,N America,USA,N America,0,31,10509,2019,3,5184896,New South Wales (NSW)
96458,Mar-19,I,Sydney,Los Angeles,Delta Air Lines,LAX-SYD,USA,N America,USA,N America,0,31,9021,2019,3,5184896,New South Wales (NSW)
96459,Mar-19,I,Sydney,Los Angeles,United Airlines,LAX-SYD,USA,N America,USA,N America,0,27,6804,2019,3,5184896,New South Wales (NSW)
96460,Mar-19,I,Sydney,Los Angeles,Qantas Airways,LAX-SYD-MEL,USA,N America,USA,N America,0,1,484,2019,3,5184896,New South Wales (NSW)
96461,Mar-19,I,Sydney,Los Angeles,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,0,31,15001,2019,3,5184896,New South Wales (NSW)
96462,Mar-19,I,Sydney,Manila,Cebu Pacific Air,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,22,9592,2019,3,5184896,New South Wales (NSW)
96463,Mar-19,I,Sydney,Manila,Philippine Airlines,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,31,5208,2019,3,5184896,New South Wales (NSW)
96464,Mar-19,I,Sydney,Manila,Qantas Airways,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,31,8291,2019,3,5184896,New South Wales (NSW)
96465,Mar-19,I,Sydney,Nadi,Virgin Australia,NAN-SYD,Fiji,Islands,Fiji,Islands,0,26,4576,2019,3,5184896,New South Wales (NSW)
96466,Mar-19,I,Sydney,Nadi,Fiji Airways,NAN-SYD,Fiji,Islands,Fiji,Islands,0,59,13399,2019,3,5184896,New South Wales (NSW)
96467,Mar-19,I,Sydney,Nadi,Jetstar,NAN-SYD,Fiji,Islands,Fiji,Islands,0,14,2604,2019,3,5184896,New South Wales (NSW)
96468,Mar-19,I,Sydney,Nadi,Qantas Airways,NAN-SYD,Fiji,Islands,Fiji,Islands,0,1,170,2019,3,5184896,New South Wales (NSW)
96469,Mar-19,I,Sydney,Nanjing,China Eastern Airlines,BJS-NKG-SYD,China,NE Asia,China,NE Asia,0,13,2990,2019,3,5184896,New South Wales (NSW)
96470,Mar-19,I,Sydney,New Delhi,Air India,DEL-SYD,India,S Asia,India,S Asia,0,23,5888,2019,3,5184896,New South Wales (NSW)
96471,Mar-19,I,Sydney,New York,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,1,31,7316,2019,3,5184896,New South Wales (NSW)
96472,Mar-19,I,Sydney,Noumea,Qantas Airways,NOU-SYD,New Caledonia,Islands,New Caledonia,Islands,0,18,3122,2019,3,5184896,New South Wales (NSW)
